satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,sales_IT,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical,left
0.87,0.9,0.4,0.7476635514018691,0.375,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.73,0.2,0.5093457943925234,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.52,0.72,0.4,0.4205607476635514,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.85,0.87,0.4,0.2616822429906542,0.625,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.44,0.49,0.0,0.14485981308411214,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.84,0.84,0.6,0.3130841121495327,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.62,0.88,0.0,0.780373831775701,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.66,0.85,0.6,0.8177570093457944,0.25,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.97,0.53,0.4,0.46261682242990654,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.89,0.39,0.6,0.5700934579439252,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.91,0.68,0.2,0.5700934579439252,0.125,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.38,0.5,0.0,0.16822429906542055,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.4,0.56,0.0,0.16355140186915887,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.47,0.55,0.0,0.2803738317757009,0.0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0.73,0.6,0.43457943925233644,0.125,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.82,0.91,0.6,0.6355140186915887,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.38,0.47,0.0,0.2616822429906542,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.37,0.4,0.4,0.3037383177570093,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.74,0.82,0.4,0.21495327102803738,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.5,0.38,0.6,0.3691588785046729,0.25,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.91,0.68,0.4,0.4252336448598131,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.82,0.71,0.0,0.5280373831775701,0.375,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0
0.41,0.56,0.0,0.2523364485981308,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.87,0.6,0.8177570093457944,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.54,0.7,0.2,0.5467289719626168,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.36,0.42,0.0,0.4485981308411215,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.38,0.56,0.0,0.3037383177570093,0.125,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1
0.11,0.88,0.8,0.9252336448598131,0.25,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.8,0.4,0.6,0.48130841121495327,0.25,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.73,0.69,0.8,0.8271028037383178,0.25,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.42,0.5,0.0,0.20093457943925233,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.82,0.49,0.6,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.97,0.5,0.2,0.602803738317757,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.97,0.41,0.6,0.1822429906542056,0.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.9,0.66,0.2,0.7710280373831776,0.125,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.66,0.69,0.4,0.4766355140186916,0.125,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.1,0.85,1.0,0.8551401869158879,0.25,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1
0.74,0.77,0.2,0.6401869158878505,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.75,0.98,0.0,0.3037383177570093,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.36,0.52,0.0,0.2850467289719626,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.11,0.86,0.8,0.6962616822429907,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.94,0.62,0.4,0.4439252336448598,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.69,0.54,0.6,0.2616822429906542,0.125,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.44,0.48,0.0,0.24299065420560748,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.3,0.86,0.8,0.6355140186915887,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.65,0.69,0.4,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.88,0.75,0.6,0.2616822429906542,0.125,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0.82,0.51,0.2,0.5327102803738317,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.18,0.94,0.2,0.4252336448598131,0.5,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.95,0.96,0.2,0.5794392523364486,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.78,0.89,0.2,0.7336448598130841,0.125,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.98,0.91,0.4,0.8271028037383178,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.47,0.86,0.4,0.3411214953271028,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.91,0.76,0.6,0.2616822429906542,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.87,0.77,0.4,0.7710280373831776,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.69,0.9,0.8,0.5981308411214953,0.25,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0
0.95,0.96,0.2,0.5794392523364486,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.3,0.44,0.6,0.14953271028037382,0.25,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.81,0.95,0.6,0.6635514018691588,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.84,0.68,0.4,0.3878504672897196,0.125,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.33,0.88,0.8,0.5747663551401869,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.5,0.78,0.4,0.5233644859813084,0.125,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.7,0.75,0.4,0.5046728971962616,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.53,0.62,0.4,0.49065420560747663,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.79,0.65,0.0,0.4532710280373832,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.4,0.49,0.0,0.29906542056074764,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.7,0.78,0.4,0.7383177570093458,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.94,0.73,0.2,0.4672897196261682,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.81,0.92,0.4,0.8037383177570093,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.85,0.59,0.2,0.6495327102803738,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.42,0.48,0.0,0.2757009345794392,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.2,0.99,0.6,0.2570093457943925,0.125,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.87,0.88,0.6,0.6728971962616822,0.375,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.72,0.66,0.2,0.29906542056074764,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.39,0.55,0.0,0.2336448598130841,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.23,0.68,0.6,0.6915887850467289,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.48,0.93,0.2,0.5747663551401869,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.95,0.54,0.4,0.6495327102803738,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.9,0.58,0.2,0.6915887850467289,0.75,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.09,0.92,1.0,0.9579439252336449,0.25,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.51,0.49,0.4,0.40186915887850466,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.13,0.61,0.8,0.8738317757009346,0.375,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.51,0.83,0.6,0.7149532710280374,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.54,0.82,0.0,0.8551401869158879,0.125,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.72,0.63,0.4,0.677570093457944,0.25,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.35,0.37,0.4,0.26635514018691586,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.7,0.88,0.4,0.6962616822429907,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.65,0.63,0.2,0.19158878504672897,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.67,0.81,0.2,0.5841121495327103,0.25,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.44,0.97,0.4,0.6728971962616822,0.375,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.46,0.46,0.0,0.27102803738317754,0.125,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1
0.88,0.59,0.2,0.5981308411214953,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.1,0.98,0.8,0.8037383177570093,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.65,0.85,0.4,0.35514018691588783,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.93,0.49,0.4,0.7429906542056075,0.0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0
0.88,0.88,0.2,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.58,0.64,0.0,0.7149532710280374,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.89,0.69,0.2,0.3598130841121495,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.79,0.62,0.6,0.3317757009345794,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.68,0.89,0.6,0.5700934579439252,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.48,0.51,0.2,0.18691588785046728,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.11,0.86,0.8,0.7383177570093458,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.71,0.49,0.4,0.8271028037383178,0.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.7,0.89,0.8,0.5514018691588785,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.4,0.5,0.0,0.1822429906542056,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.65,0.97,0.4,0.22897196261682243,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.48,0.84,0.2,0.2336448598130841,0.0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.36,0.56,0.0,0.19158878504672897,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.2,0.98,0.4,0.32710280373831774,0.25,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.43,0.54,0.0,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.96,0.6,0.2,0.29906542056074764,1.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.43,0.47,0.0,0.1542056074766355,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.52,0.0,0.2897196261682243,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.73,0.68,0.2,0.11682242990654206,0.375,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.68,0.73,0.4,0.7242990654205608,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.49,0.94,0.2,0.22429906542056074,0.125,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.44,0.53,0.2,0.16822429906542055,0.125,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.48,0.77,0.2,0.4719626168224299,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.54,0.48,0.2,0.8364485981308412,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.71,0.54,0.2,0.49065420560747663,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
1.0,0.53,0.2,0.21495327102803738,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.91,0.71,0.2,0.35046728971962615,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.43,0.92,0.6,0.2570093457943925,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.49,0.4,0.0,0.24299065420560748,0.0,1,1,1.0,0,0,0,0,1,0,0,0,0,0,0
0.78,0.78,0.2,0.7289719626168224,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.45,0.51,0.0,0.2383177570093458,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.41,0.68,0.2,0.4439252336448598,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.8,0.6,0.2,0.705607476635514,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.18,0.6,0.2,0.1588785046728972,0.0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.87,0.79,0.2,0.6915887850467289,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.43,0.47,0.0,0.22429906542056074,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.09,0.8,0.8,0.9439252336448598,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.72,0.82,0.6,0.8084112149532711,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.45,0.51,0.0,0.29906542056074764,0.125,1,1,0.0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.82,0.8,0.7523364485981309,0.25,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1
0.36,0.73,0.0,0.07009345794392523,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.66,0.99,0.2,0.616822429906542,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.64,0.99,0.2,0.5514018691588785,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.9,0.79,0.2,0.27102803738317754,0.0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.27,0.54,1.0,0.8504672897196262,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.63,0.59,0.6,0.5981308411214953,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.35,0.8,0.8,0.8644859813084113,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.79,0.98,0.4,0.34579439252336447,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.97,0.63,0.2,0.8130841121495327,0.25,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.35,0.81,0.6,0.40186915887850466,0.375,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.87,0.65,0.4,0.7009345794392523,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.45,0.46,0.0,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
0.55,0.87,0.2,0.49065420560747663,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.17,0.93,0.2,0.5700934579439252,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.95,0.2,0.4532710280373832,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.44,0.56,0.0,0.2102803738317757,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.39,0.52,0.0,0.028037383177570093,0.75,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.11,0.85,1.0,0.9626168224299065,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.8,0.78,0.2,0.7242990654205608,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.62,0.68,0.2,0.1308411214953271,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.93,0.68,0.4,0.4672897196261682,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.46,0.54,0.0,0.22429906542056074,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.9,0.52,0.2,0.308411214953271,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.35,0.64,0.4,0.2383177570093458,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.67,0.5,0.6,0.5747663551401869,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.66,0.92,0.4,0.6682242990654206,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.61,0.72,0.4,0.5280373831775701,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.73,0.99,0.6,0.7757009345794392,0.375,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.58,0.43,0.8,0.16822429906542055,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.53,0.78,0.6,0.8364485981308412,0.375,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.72,0.85,0.4,0.21495327102803738,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.88,0.5,0.2,0.21495327102803738,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.42,0.44,0.2,0.40654205607476634,0.0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.53,0.94,0.4,0.4953271028037383,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.81,0.75,0.6,0.02336448598130841,0.375,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.41,0.5,0.0,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.38,0.5,0.0,0.22429906542056074,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.36,0.48,0.0,0.24299065420560748,0.125,1,0,0.5,0,0,0,0,1,0,0,0,0,0,1
0.8,0.77,0.4,0.5981308411214953,0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.91,0.82,0.4,0.7663551401869159,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.53,0.51,0.2,0.8317757009345794,0.0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.97,0.97,0.4,0.6822429906542056,0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.76,0.76,0.4,0.5514018691588785,0.125,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.56,0.92,0.4,0.5981308411214953,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.92,0.95,0.8,0.6682242990654206,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.38,0.6,0.6,0.22897196261682243,0.375,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.61,0.98,0.2,0.19626168224299065,0.375,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.12,0.49,0.4,0.4439252336448598,0.375,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.36,0.48,0.0,0.22897196261682243,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
0.71,0.81,0.2,0.2102803738317757,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.3,0.47,0.4,0.37383177570093457,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.88,0.88,0.4,0.7897196261682243,0.375,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1
0.14,0.52,0.4,0.5654205607476636,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.59,0.9,0.4,0.7710280373831776,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.67,0.82,0.4,0.35046728971962615,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.16,0.52,0.2,0.018691588785046728,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.89,0.71,0.6,0.40186915887850466,0.0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.99,0.79,0.2,0.8177570093457944,0.25,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
0.8,0.8,0.4,0.2336448598130841,0.125,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.79,0.76,0.4,0.5607476635514018,0.25,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.38,0.5,0.0,0.2523364485981308,0.125,1,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.76,0.63,0.2,0.308411214953271,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.6,0.79,0.6,0.5654205607476636,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.4,0.65,0.4,0.7289719626168224,0.5,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.57,0.97,0.6,0.4672897196261682,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.99,0.72,0.4,0.18691588785046728,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.77,0.49,0.4,0.5654205607476636,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.94,0.97,0.0,0.5841121495327103,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.37,0.51,0.0,0.14485981308411214,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.86,0.89,0.4,0.26635514018691586,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.74,0.77,0.2,0.5373831775700935,0.125,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0
0.73,0.62,0.6,0.4205607476635514,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.95,0.8,0.8878504672897196,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.44,0.61,0.6,0.6261682242990654,0.5,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.49,0.36,0.0,0.4485981308411215,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.45,0.56,0.0,0.27102803738317754,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.78,0.2,0.5700934579439252,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.09,0.94,1.0,0.7990654205607477,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.67,0.59,0.2,0.37850467289719625,0.125,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.73,0.98,0.6,0.822429906542056,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.97,0.76,0.2,0.2383177570093458,0.125,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.84,0.87,0.4,0.7009345794392523,0.5,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
0.77,0.96,0.2,0.6355140186915887,0.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.43,0.47,0.0,0.19158878504672897,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
0.78,0.65,0.2,0.20093457943925233,0.125,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
0.85,1.0,0.4,0.602803738317757,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.69,0.64,0.2,0.8878504672897196,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.63,0.99,0.2,0.705607476635514,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.93,0.61,0.6,0.2897196261682243,0.125,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.72,0.86,0.4,0.19158878504672897,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.83,0.91,0.2,0.4672897196261682,0.25,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.72,0.87,0.4,0.411214953271028,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.39,0.49,0.0,0.1542056074766355,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.65,0.55,0.2,0.2803738317757009,0.375,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.64,0.95,0.2,0.5700934579439252,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.68,0.65,0.2,0.40654205607476634,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.73,0.4,0.6214953271028038,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.93,0.68,0.0,0.2523364485981308,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.74,0.75,0.0,0.19158878504672897,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.91,0.7,0.2,0.4532710280373832,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.79,0.73,0.6,0.2757009345794392,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.72,0.49,0.4,0.24299065420560748,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.49,0.99,0.8,0.5093457943925234,0.375,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.79,0.8,0.8364485981308412,0.25,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
0.75,0.78,0.0,0.7616822429906542,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.11,0.9,0.6,0.985981308411215,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.59,0.9,0.4,0.6074766355140186,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.89,0.99,0.4,0.5093457943925234,0.0,0,1,0.5,0,0,0,0,0,0,0,1,0,0,0
0.89,0.75,0.2,0.3317757009345794,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.64,0.45,0.2,0.1822429906542056,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.52,0.73,0.4,0.6962616822429907,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.68,0.71,0.2,0.6588785046728972,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.77,0.68,0.2,0.009345794392523364,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.83,0.78,0.2,0.7523364485981309,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.41,0.68,0.2,0.32242990654205606,0.125,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.42,0.75,0.2,0.5700934579439252,0.25,0,0,0.5,0,0,0,0,1,0,0,0,0,0,1
0.89,0.92,0.6,0.6822429906542056,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
